"Prod_Id","Prod_Descripcion","Prod_ProvId"
"3978","DISYUNTOR DIFERENCIAL MOELLER TETRA","67"
"3979","DUO SPOT 2 L TULIPA BORDE BRILLANTE","27"
"3980","ELEGANCE MOVIL 1X8 W, EXTRA CHATO C/ TUBO","7"
"3981","EMBUTIDO ALUM. C/ DIFUSOR CUADRADO","1"
"3982","FAROL 734 C/ REJA 1/2 PARED 37 X 22 CM","49"
"3983","FAROL 834 C/ REJA 1/2 PARED 35X20 CM","49"
"3984","FAROL 934 C/ REJA 1/2 PARED 35 X 20 CM","49"
"3985","FAROL 1826 -C/ POSTE + 2 FAROL 826","49"
"3986","FAROL 1828  C/ POSTE + 2 FAROL 828","49"
"3987","FAROL 1926  C/ POSTE + 2 FAROL 926","49"
"3988","FAROL 1928  C/POSTE + 2 FAROLES 928","49"
"3989","FAROLA DE ALUMINIO","79"
"3990","FICHA MIG MACHO 3 PATAS BIPOLAR CHATA 10 A BL/NG","71"
"3991","FUENTE SWITCHING 12V 0,5A PARED/ENCHUF P.2 IMM 90º","52"
"3992","GABINETE MULTIMEDIDOR 9 MEDID MONOFASICOS COMPLETO","80"
"3993","AR111 GU 10 220 V 60 W - PHILIPS","108"
"3994","INTERRUPTOR UNIPOLAR 220 V 10 A NO LUMINOSO BLANCO","57"
"3995","LINEA FORJA TULIPA RAYADA BARRA 40 CM TULIPA 25 CM","25"
"3996","LINEA FORJA TULIPA RAYADA BARRA 80 CM TULIPA 25 CM","25"
"3997","LINEA KUADRA COLGANTE PANTALLA 30 X 30 C/ TAPA 1 L","25"
"3998","LINEA MARIA VIDRIO CURVO VELADOR 33 X 11.5 - ACERO","25"
"3999","LUCAS BASE ALTA P/TRAFO LISA.","18"
"4000","LUMINARIA CALLE FUND. POLICARBONATO C/CAÑO E27/E40","58"
"4001","MACRO SPOT 1 L BASE TULIPA CRISTAL G9","27"
"4002","MATI BASE COMBIN. VIDRIO. P/TRAF","18"
"4003","MEDIDOR CAJA MONOFASICO OFERTA!!!","38"
"4004","MINI -FOX PLAFON CENTRALES","7"
"4005","MOTOSIERRA ELECTRICA 405 MM - 2200 W - DOWEN PAGIO","100"
"4006","PILA RECARGABLE AA NI-MH 2700MAH MEGALITE X UNIDAD","39"
"4007","PLAFON CUADRADO Q2 300X300","1"
"4008","PLAFON CUADRADO Q3 360X360","1"
"4009","PLAFON REDONDO VIDRIO SERIGRAFIADO RX7S 150W 265 Ø","1"
"4010","PRENSA TIPO "" G "" FORJADA PROFESIONAL 51 MM ( 2 "")","100"
"4011","PRENSA TIPO "" G "" FORJADA PROFESIONAL 76 MM ( 3 "")","100"
"4012","PRENSA TIPO "" G "" FORJADA PROFESIONAL 203 MM ( 8"")","100"
"4013","PROYECTOR CUARZO IODO RX7 150W PALA BLANCO O NEGRO","1"
"4014","PROYECTOR HALOGENO 150W FUNDICION ALUMINIO C/LAMP.","58"
"4015","PROYECTOR HALOGENO 500W FUNDICION ALUMINIO C/LAMP.","58"
"4016","PUNTO MODULO BIPOLAR 4 VIAS SIGLO X X I I - CAMBRE","15"
"4017","SET ACCESORIOS 37 PIEZAS ENCASTRE ¼"" - DOWEN PAGIO","100"
"4018","SET ACCESORIOS 75 PIEZAS ENCASTRE ¼"" - DOWEN PAGIO","100"
"4019","SIERRA CALADORA DE BANCO 406 MM 120 W- DOWEN PAGIO","100"
"4020","SOLDADOR ELECTRICO 40 W ZURICH TIPO LAPIZ CERAMICA","45"
"4021","SOLDADOR ELECTRICO 60 W ZURICH TIPO LAPIZ CERAMICA","45"
"4022","SUPERFICIE CIOCCA STANDARD - 2 PUNTOS 6 A - CIOCCA","23"
"4023","SUPERFICIE CIOCCA STANDARD - 2 TOMAS 10 A - CIOCCA","23"
"4024","TALADRO PERCUTOR 13 MM 2 VELO 1150 W - DOWEN PAGIO","100"
"4025","TAPA BARI BISEL PERLADA GRIS OCEANO - CIOCCA PLAST","23"
"4026","TAPA Y DISTANCIADOR BAUHAUS - ALUMINIZADA - CAMBRE","15"
"4027","TAPA BARI 45 BISEL MIGNON ANTRACITA - CIOCCA PLAST","23"
"4028","TAURUS II PROYECTOR EMBUTIR RED. FIJO P/ HQI 70 W.","7"
"4029","TERMICA MERLIN GERIN TRIPOLAR 20 A - CURVA "" D "" -","102"
"4030","TINTAS P / LACAS Y BARNICES 18 LITROS - 10 COLORES","64"
"4031","TORTUGA OVAL - ALUMINIO- 100 W C/ VISERA / RAYITAS","16"
"4032","TORTUGA R. CABRERA 1/2 CAÑA C/VICERA","86"
"4033","TRANSFORMADOR MECANICO C/ CAJA PLASTICA 12 V 100 W","101"
"4034","TRANSFORMADOR MECANICO C/ CAJA PLASTICA 12 V 150 W","101"
"4035","TRANSFORMADOR MECANICO C/ CAJA PLASTICA 12 V 200 W","101"
"4036","TRANSFORMADOR MECANICO C/ CAJA PLASTICA 12 V 250 W","101"
"4037","TRANSFORMADOR MECANICO C/ CAJA PLASTICA 12 V 300 W","101"
"4038","TRANSFORMADOR MECANICO C/ CAJA PLASTICA 12 V 350 W","101"
"4039","TRANSFORMADOR MECANICO C/ CAJA PLASTICA 12 V 400 W","101"
"4040","TRANSFORMADOR MECANICO C/ CAJA PLASTICA 12 V 500 W","101"
"4041","VARIADOR DIGITAL LUZ INCANDESCENTE ( DIMMER) 300 W","57"
"4042","VARIADOR SENSITIVO P/ LUZ - BARI 45 - CIOCCA PLAST","23"
"4043","ZAPATILLA MIG 6 TOMAS C/ PROTEC TERMICA Y TELEFONO","71"
"4044","ZAPATILLA NORMALIZADA 5 TOMAS DISP.","5"
"4045","ZOCALO TELEMECANIQUE P/ RELE EXTRAIBLE RXM (RIEGO)","98"
"4046","AEROSOL KRYLON ALTA TEMPERATURA - 284 GR - ALUMINI","89"
"4047","ALFA ARTEFACTO EMBUTIR 2X28 W C/ BALASTO","7"
"4048","ALFA ARTEFACTO EMBUTIR 3X14 W C/ BALASTO","7"
"4049","AMOLADORA DE BANCO PROF. 150 MM 250 W - DOWEN PAGI","100"
"4050","AMPLIFICADOR SEÑAL TV 30DB 220V 30-850MHZ 3 SALIDA","45"
"4051","APLIQUE BIDIRECCIONAL PRISMA GRANDE RX7 GRIS ALUMA","1"
"4052","APLIQUE BIDIRECCIONAL PRISMA VERTICAL 2XGU10 PLATI","1"
"4053","APLIQUE BIDIRECCIONAL SEMICIRCULAR CHICO E27 BLANC","1"
"4054","APLIQUE BIDIRECCIONAL SEMICIRCULAR CHICO E27 PLATI","1"
"4055","ARTEFACTO ALUMINIO CON JABALINA CON REJA GU10 NEGR","1"
"4056","ARTEFACTO FLUORESCENTE ESTANCO CON EQUIPO G13 1X18","1"
"4057","ARTEFACTO FLUORESCENTE ESTANCO CON EQUIPO G13 1X36","1"
"4058","ARTEFACTO FLUORESCENTE ESTANCO CON EQUIPO G13 2X18","1"
"4059","ARTEFACTO FLUORESCENTE ESTANCO CON EQUIPO G13 2X36","1"
"4060","BAJO CONSUMO MP 105 W MAXI BUCLE CALIDA / FRIA - M","45"
"4061","CABLE 2RCA/2RCA AUDIO/VIDEO  ROJO/BCO","52"
"4062","CAJA EXT. SIGLO XXII 1 MODULO","15"
"4063","CAMPANA ALUMINIO CON PORTAEQUIPO E40 250/400W 510","1"
"4064","CAÑO ROSCADO ( ACCE ILUMINACION)","70"
"4065","CAPACITOR P/ VENTILADOR (TIPO CARAMELO) 1.5 X 400","52"
"4066","CLASSIC LaMPARA ESCRIT.DOBLE BRAZO","27"
"4067","COLGANTE DE CHAPA DIaMETRO 22 CM NARANJA - FERROLU","41"
"4068","COLGANTE LiNEA RuSTICA 401 TULIPA MEDIANA - CARILU","19"
"4069","COLGANTE DE ACERO "" COLADOR "" DIAM 28 CM - FERROLU","41"
"4070","COLGANTE DE ACERO DIAM 22 CM COLOR ACERO - FERROLU","41"
"4071","COLGANTE DE ACERO DIAM 30 CM COLOR ACERO - FERROLU","41"
"4072","COMBINACION UNIPOLAR 220 V 10 A JELUZ C/ NEON PLAT","57"
"4073","CONECTOR HEMBRA 3.5MM MONO  PLASTICO","52"
"4074","CORE ARTEF PLAFON COMP ACRILICO","7"
"4075","DIFUSOR CURVO 200 Ø VIDRIO SATINADO E27 NIQUEL MAT","1"
"4076","DISCO FLAP OXIDO ALUMINIO 115 MM GR 60 - DOBLE","89"
"4077","DISYUNTOR MOELLER SUP. 300M TETRA","67"
"4078","DISYUNTOR DIFERENCIAL MOELLER TETRA","67"
"4079","ELEGANCE MOVIL 1X13 W, EXTRA CHATO C/TUBO","7"
"4080","EMBUTIDO CODO ALUMINIO. GU 5.3","18"
"4081","EMBUTIDO CODO ALUMINIO. GU 5.3","18"
"4082","EMBUTIDO REDONDO VIDRIO SERIGRAFIADO RX7S 70W 160","1"
"4083","EQUIPO PARA PINTURA HVLP 700 ML 400 W - DOWEN PAGI","100"
"4084","FOREST II PAR 20/38 INYECCION ALUMINIO C/BASE NEGR","7"
"4085","HABANA COLGANTE 1 LUZ VIDRIO OPAL SATINADO TRUNCAD","27"
"4086","HIDROLAVADORA DE ALTA PRESION 140 BAR - DOWEN PAGI","100"
"4087","HIDROLAVADORA DE ALTA PRESION 160 BAR - DOWEN PAGI","100"
"4088","HIDROLAVADORA DE ALTA PRESION 200 BAR - DOWEN PAGI","100"
"4089","ATILA APLIQUE C/LED BCO NIKEL SATINADO","7"
"4090","INTERRUPTORES UNIPOLAR 10A-220V 1/2 MODULO X 2 GRI","57"
"4091","JULIA LINEA 3 L. LAMPARAS G9 40W / 220","18"
"4092","JULIA LINEA 4 LUCES.  LAMPARAS G9 40W / 220","18"
"4093","JULIA LINEA 2 LUCES.LAMPARA G9 40W / 220","18"
"4094","LEGEND PROYECTOR EMB. RECTANG FIJO P/ HQI 250/400","7"
"4095","LIBRA APLIQUE BIFOCAL C/ ZOCALO R7S (CUARZO 150 W","7"
"4096","LINEA CECILIA ACERO SISTEMA TENSOR 2 L LISTON 66 C","25"
"4097","LINEA CECILIA ACERO SISTEMA TENSOR 3 L LISTON 66 C","25"
"4098","LINEA CECILIA ACERO VELADOR 33 X 11 X 5 CM 1 X E 2","25"
"4099","LINEA MARIA VIDRIO CURVO APLIQUE 1 L E 27 - PINTAD","25"
"4100","LINEA MARIA VIDRIO CURVO DIFUSOR 12 X 23 CM 1 X E2","25"
"4101","LINEA MARIA VIDRIO CURVO DIFUSOR 12 X 37 CM 2 X E2","25"
"4102","LINEA MARIA VIDRIO CURVO DIFUSOR 22 X 27 CM 2 X E2","25"
"4103","LINEA MARIA VIDRIO CURVO DIFUSOR 28 X 27 CM 2 X E2","25"
"4104","LINEA NOVA ARAÑA POOL 2 LUCES - PLATIL - CAOBA MAT","25"
"4105","LINEA ARMADA SPOT 1 INTERRUPTOR/1TOMACORRIENTE-SPO","71"
"4106","MATI BASE COMBINADA. P/TRAFO","18"
"4107","MULTISPOT EMBUTIR GU 5.3 DICROICA KARDaNICO 2 LUCE","1"
"4108","MULTISPOT EMBUTIR GU 5.3 DICROICA KARDaNICO 3 LUCE","1"
"4109","MULTISPOT EMBUTIR GU 5.3 DICROICA KARDaNICO 4 LUCE","1"
"4110","ONIX SPOT C/ JABALINA. LED 6X1W. LUZ CALIDA","18"
"4111","PELACABLE LY-332 PELACABLE COAXIL 58/59/6","61"
"4112","PILA RECARGABLE AAA NI-MH 1000MAH MEGALITE X UNIDA","39"
"4113","PISTOLA DE ALUMINIO P/ APLICAR ADHESIVOS - CROSSMA","100"
"4114","PLAFON CARDaNICO ANTIDES. AR111","1"
"4115","PLAFON CARDaNICO ANTIDESL AR11","1"
"4116","PRENSA TIPO "" G "" FORJADA PROFESIONAL 102 MM ( 4 ""","100"
"4117","PRENSA TIPO "" G "" FORJADA PROFESIONAL 127 MM ( 5 ""","100"
"4118","PRENSA TIPO "" G "" FORJADA PROFESIONAL 152 MM ( 6 ""","100"
"4119","PROYECTOR BAJO CONSUMO 2XE27 265X190 ALUMINIO NEGR","1"
"4120","PULSADOR UNIPOLAR PARA PERSIANAS 220 V 10 A - JELU","57"
"4121","PUNTO JELUZ UNIPOLAR 220 V 10 A JELUZ C/ NEON PLAT","57"
"4122","REGULADOR - DIMMER P / VENTILADOR DE TECHO - CAMBR","15"
"4123","SIERRA CALADORA MANUAL 100 MM - 800 W - DOWEN PAGI","100"
"4124","SPOT 1 LUZ ROMI C/ SPOT L 1000 -","36"
"4125","SPOT 2 LUCES  C/TULIPA","36"
"4126","SUNSET COLGANTE 1 LUZ CRISTAL CAMPANA METAL INCAND","27"
"4127","TALADRO DE FUERZA 16 MM - ALTO TORQUE - DOWEN PAGI","100"
"4128","TAPA BARI BISEL PERLADA GRIS PRETONIX- CIOCCA PLAS","23"
"4129","TAPA CAMBRE 1 MODULOS SIGLO X X I I - GRIS - CAMBR","15"
"4130","TAPA CAMBRE 2 MODULOS SIGLO X X I I - GRIS - CAMBR","15"
"4131","TAPA CAMBRE 3 MODULOS SIGLO X X I I - GRIS - CAMBR","15"
"4132","TAPA CAMBRE 4 MODULOS SIGLO X X I I - GRIS - CAMBR","15"
"4133","TAPA Y DISTANCIADOR BAUHAUS - MADERA CLARA - CAMBR","15"
"4134","TAPA Y DISTANCIADOR BAUHAUS - MADERA NOGAL - CAMBR","15"
"4135","TAPA Y DISTANCIADOR BAUHAUS - MADERA WENGE - CAMBR","15"
"4136","TAPA Y DISTANCIADOR BAUHAUS - VIDRIO NEGRO - CAMBR","15"
"4137","TAPA Y DISTANCIADOR BAUHAUS - VIDRIO VERDE - CAMBR","15"
"4138","TAURUS II PROYECTOR EMBUTIR RED. FIJO P/ HQI 150 W","7"
"4139","TORTUGA CHAPA REDONDA GDE B.CONSUMO","36"
"4140","TRANSFORMADOR 12 V ELECTRONICO 50W C/BORNERA - MX5","35"
"4141","TRANSFORMADOR 12 V ELECTRONICO 60W C/BORNERA - MR6","35"
"4142","VARIADOR MANUAL LUZ INCANDESCENTE ( DIMMER) 1000 W","57"
"4143","ZAPATILLA EXULTT S/CABLE C/ BORNERA 4 TOMAS","178"
"4144","ZAPATILLA RICHI 5 TOMAS BINORMA S/ CABLE C/ TERMIC","108"
"4145","ACERO SPOT 2 LUCES PANTALLA GU10","27"
"4146","ACERO SPOT 3 LUCES PANTALLA GU10","27"
"4147","AEROSOL KRYLON USO GENERAL - 284 GR - BRILLANTE CA","89"
"4148","AEROSOL KRYLON USO GENERAL - 284 GR - SATINADO NEG","89"
"4149","ARTEFACTO FLUORESCENTE CON 2X36 CON DIFUSOR ACRILI","79"
"4150","ASPEN NACIONAL COLGANTE DECO. E27 ( 3 PORTALAMPARA","7"
"4151","ASTRO PLAFON RED. C/ CIVIC II P/DULUX","7"
"4152","ATORNILLADOR DE IMPACTO A BATERIA 18 V - DOWEN PAG","100"
"4153","BARI 45 TAPA-BASTIDOR - 1 COMBINACION - CIOCCA PLA","24"
"4154","BARI 45 TAPA-BASTIDOR - 2 COMBINACION - CIOCCA PLA","24"
"4155","BARI 45 TAPA-BASTIDOR - TELEFONO TOMA - CIOCCA PLA","23"
"4156","BASE KALOP INDUSTRIAL 2 X 32 A + TIERRA","202"
"4157","BASE KALOP INDUSTRIAL 3 X 16 A + TIERRA","202"
"4158","BASE KALOP INDUSTRIAL 3 X 32 A + TIERRA","202"
"4159","CAJA EXT. SIGLO XXII 2 MODULOS - IP40","15"
"4160","CAJA EXT. SIGLO XXII 4 MODULOS","15"
"4161","CAJA HERRAMIENTAS ALTA C/BANDEJA 42*18*21","89"
"4162","CAJA HERRAMIENTAS BAJA S/ BANDEJA","89"
"4163","CAMPANA POLICARBONATO 32 CM DIAMETRO - RUBEN CABRE","86"
"4164","CAMPANA POLICARBONATO 42 CM DIAMETRO - RUBEN CABRE","86"
"4165","CAPACITOR POTENCIA TRIFASICO 5KVAR 415V 50HZ 92,4","40"
"4166","COLGANTE ALUMINIO TEXTURADO GRIS CON CROMO E27 290","1"
"4167","COLGANTE DE CHAPA Y ACERO ESTAMPADO","18"
"4168","DISCO FLAT OXIDO DE ALUMINIO 115 MM GR 120 - DOBLE","89"
"4169","ECO DOBLE BIFOCAL C/ZOCALO 2XGU10","7"
"4170","EMBUTIDO REDONDO FIJO BAJO CONSUMO","1"
"4171","EMBUTIDO REDONDO VIDRIO SERIGRAFIADO RX7S 150W 234","1"
"4172","FAROL 1032  FAROLA C/ POSTE 2 FAROLES","49"
"4173","KAUDRA DIFUSOR EXTERIOR VIDRIO 21X21X29 CUARZO 100","27"
"4174","LENA ARTEFACTO EMBUTIR 3 X 36 W COMPACTA C/ ACRILI","7"
"4175","LINEA MARIA VIDRIO CURVO 2 L EN LISTON 66 CM - ACE","25"
"4176","LINEA MARIA VIDRIO CURVO 3 L EN LISTON 66 CM - ACE","25"
"4177","LINEA MARIA VIDRIO CURVO COLGANTE 28 X 28 CM 1 X E","25"
"4178","LINEA MARIA VIDRIO CURVO CUADRADO 19 X 19 CM 1 X E","25"
"4179","LINEA MARIA VIDRIO CURVO CUADRADO 25 X 25 CM 2 X E","25"
"4180","LINEA MARIA VIDRIO CURVO CUADRADO 32 X 32 CM 2 X E","25"
"4181","LLAVE INTERRUPTORA TRIFASICA A BOTON 15A 380V BS-2","52"
"4182","MACRO SPOT 3 L TULIPA CRISTAL G9","27"
"4183","MANDRIL 3 A 16 MM C/ LLAVE- CONO (B 16)- DOWEN PAG","100"
"4184","MINI -FOX PLAFON CENTRALES","7"
"4185","MINITORNO MANUAL 0.8 MM - 3.2 MM 180 W - DOWEN PAG","100"
"4186","MOD.INTERRUP. A DIST. C/SENSOR INFRARROJO PAS.- GR","15"
"4187","MONOVOLUMEN ALUMINIO CON VIROLA GU10 / BC-GU10 NEG","1"
"4188","MULTISPOT EMBUTIR G53 AR111 KARDaNICO 4 LUCES LINE","1"
"4189","MURANO PLAFON DIaMETRO","79"
"4190","MURANO PLAFON DIaMETRO","79"
"4191","MURANO PLAFON DIaMETRO","79"
"4192","PASACABLE P V C ACCESORIO ILUMINACION BLANCO - NEG","53"
"4193","PLAFON P 1010 DIaMETRO","79"
"4194","PLAFON C/VIDRIO EXTRACHATO BOMBe","1"
"4195","PLAFON REDONDO 150 Ø VIDRIO SATINADO E27 NIQUEL MA","1"
"4196","PLAFON REDONDO 200 Ø VIDRIO SATINADO E27 NIQUEL MA","1"
"4197","PLAFON REDONDO VIDRIO SERIGRAFIADO G24D3 2X26W 265","1"
"4198","ACOPIO POR MATERIALES ELECTRICOS VARIOS","106"
"4199","PROYECTOR MH 70W RX7S CON PORTA EQUIPO PARA INTERI","1"
"4200","PULSADOR MANUAL TIPO DIGITAL 220 V / 12V 6 A - JEL","57"
"4201","PUNTO - COMBINACION "" TECLA DOBLE "" BAUHAUS - CAMB","15"
"4202","RELe MINIATURA EXTR 4 INV. 5A/220V BOBINA 24 VCA B","40"
"4203","ROKER CAJA 4 BOCAS L/ PREMIUN EMBUTIR","92"
"4204","SPOT 1 LUZ P/ BAJO CONSUMO","31"
"4205","SPOT BASE OVAL C/ TULIPA","36"
"4206","SPOT 2 LUCES BASE REDONDA E27","1"
"4207","SPOT 3 LUCES BASE REDONDA E27 PINTADO","1"
"4208","SPOT REJILLA 2 LUCES C/M BLANCO - NEGRO - ELECTROM","36"
"4209","SUPERFICIE CIOCCA STANDARD - 1 PULSADOR 6 A - CIOC","23"
"4210","TAPA BARI BISEL PERLADA BLANCO NEVADO - CIOCCA PLA","23"
"4211","TAPA Y DISTANCIADOR BAUHAUS - VIDRIO BLANCO - CAMB","15"
"4212","TECLON CAMBRE - TAPITA SUPLE. SIGLO X X I I - CAMB","15"
"4213","TIMBRE ALARMA C/ SENSOR 10 SONIDOS ( 007 - C ) - A","56"
"4214","TOMA COMBINADO 10A MARFIL - CIOCCA PLAST (2010/107","23"
"4215","TORTUGA ALUMINIO RECTANGULAR LISA","1"
"4216","ZAPATILLA EXULTT 4 TOMAS CABLE","178"
"4217","ZAPATILLA EXULTT  4 TOMAS CABLE","178"
"4218","ZAPATILLA EXULTT 6 TOMAS CABLE","178"
"4219","AEROSOL KRYLON USO GENERAL - 170 GR - BRILLANTE NE","89"
"4220","AEROSOL KRYLON USO GENERAL - 284 GR - BRILLANTE NE","89"
"4221","AEROSOL KRYLON USO GENERAL - 284 GR - METALICO DOR","89"
"4222","AEROSOL KRYLON USO GENERAL - 284 GR - SATINADO BLA","89"
"4223","ALICATE MINI CORTE DIAGONAL 4 1/2 "" 114 MM - CROSS","100"
"4224","APLIQUE. TULIPA C/ INTERIOR SATINADO G9","18"
"4225","ARAÑA "" ROCIO "" DE 3 LUCES P/ TECHO PLATIL - FERRO","41"
"4226","ARTEFACTO ALUMINIO EMBUTIDO O APLICAR LISO GU10 NE","1"
"4227","ASPIRADORA POLVO/LIQUIDO 15 L. - 1200 W - DOWEN PA","100"
"4228","ATORNILLADOR A BATERIA 3.6 V LITIO -ION - DOWEN PA","100"
"4229","ATORNILLADOR A BATERIA 3.6 V LITIO -ION - DOWEN PA","100"
"4230","BARNIZ MARINO C/ FILTRO SOLAR 500 CC BRI - SAT - M","64"
"4231","BARNIZ MARINO C/ FILTRO SOLAR 250 CC BRI - SAT - M","64"
"4232","BASE REDONDA 1 LUZ PARA TRANSFORMADOR TEXTURADO NE","1"
"4233","BASTIDOR MIGNON D/POLICARBONATO PARA SIGLO XXI Y X","15"
"4234","BETA PLAFON 2 X 28 W ARMADO COMP BALASTO","7"
"4235","BETA PLAFON 3 X 14 W ARMADO COMP BALASTO","7"
"4236","CAPACITOR POTENCIA TRIFASICO 25KVAR 415V 50HZ 287,","40"
"4237","COLGANTE ACRiLICO E27 CON ELECTRIFICACION NEGRO 32","1"
"4238","COLGANTE BOMBE 34 CM C/ ACCESORIO MADERA - ELECTRO","36"
"4239","COLGANTE CAMPANA CHICA TULIPA SATINADA Ø 22 CM PLA","31"
"4240","COLUMNA RANURADA 3"" FUNDICION CON GLOBO ANTIVANDAL","22"
"4241","COLUMNA RANURADA 4"" FUNDICION CON GLOBO ANTIVANDAL","22"
"4242","COMPRESOR DE AIRE 150 L - 3.0 HP - 380V - DOWEN PA","100"
"4243","COMPRESOR DE AIRE 200 L - 3.0 HP - 380V - DOWEN PA","100"
"4244","DIFUSOR EXTERIOR P / LaMP G9 2 AS DE LUZ - ELECTRO","36"
"4245","NO PEDIR MUY CARO!! DIFUSOR BIDI ALUM CURVO 2XGU10","1"
"4246","DIFUSOR BIDIRECCIONAL ALUMINIO RECTO 2XGU10 / BC-G","1"
"4247","DISYUNTOR SICA BIPOLAR 10 MA HIDRO","199"
"4248","DURA II SPOT C/REJA P/DICRO 12 V 50 W C/ PUN","7"
"4249","EMBUTIDO REDONDO MOVIL BAJO CONS GX53","1"
"4250","EXCEL ARTEFACTO DE EMBUTIR 2X","7"
"4251","FICHA KALOP INDUSTRIAL 2 X 16 A + TIERRA - KALOP 2","202"
"4252","FICHA KALOP INDUSTRIAL 2 X 32 A + TIERRA","202"
"4253","FICHA KALOP INDUSTRIAL 3 X 16 A + TIERRA","202"
"4254","FICHA KALOP INDUSTRIAL 3 X 32 A + TIERRA","202"
"4255","FOREST II PAR 20/38 INYECCION ALUMINIO C/PUNTAL NE","7"
"4256","GABINETE MULTIMEDIDOR C/ PUERTA TRIFASICO 2 MEDIDO","46"
"4257","GABINETE MULTIMEDIDOR C/ PUERTA TRIFASICO 4 MEDIDO","46"
"4258","GABINETE MULTIMEDIDOR C/ PUERTA TRIFASICO 6 MEDIDO","46"
"4259","GEMINIS APLIQUE BIFOCAL C/ ZOCALO R7S (CUARZO 150","7"
"4260","INTERRUPTOR BIPOLAR 220 V 16 A DOBLE CONTACTO - JE","57"
"4261","INTERRUPTORES UNIPOLAR 10A-220V 1/2 MODULO X 2 BLA","57"
"4262","INTERRUPTORES UNIPOLAR 10A-220V 1/2 MODULO X 2 MAR","57"
"4263","DETECTOR DE TENSION LUMINOSO BAW","40"
"4264","LINEA ARMADA SPOT 2 INTERRUPTORES/1TOMACORRIENTE-S","71"
"4265","LOUVER BLANCO P/ BOXER - FOX 36 W - COMPACTA LINEA","7"
"4266","PINZA DE ANCLAJE PKD - 20 ( PARA BAJADA PILAR ) -","61"
"4267","PLAFON P/ LaMPARA G9","36"
"4268","PROYECTOR CAÑON CON ALOJAMIENTO PARA EQUIPO G53 AR","1"
"4269","PROYECTOR MH 150W RX7S CON PORTA EQUIPO PARA INTER","1"
"4270","PUNTO - COMBINACION "" TECLA SIMPLE "" BAUHAUS - CAM","15"
"4271","PUNTO MODULO P / "" PERSIANAS "" SIGLO X X I I - CAM","15"
"4272","ROKER CAJA 10 BOCAS L/PREMIUN EMBUTIR","92"
"4273","ROKER CAJA IP 55 3 BOCAS L/EUROPEA EMBUTIR","92"
"4274","ROKER CAJA IP 55 4 BOCAS L/ EUROPEA EMBUTIR","92"
"4275","ROKER CAJA IP 55 7 BOCAS L/EUROPEA EMBUTIR","92"
"4276","ROTOMARTILLO SDS MAX 38 MM 1250 W NUEVO - DOWEN PA","100"
"4277","SIERRA CIRCULAR - LaSER - 185 MM 1500 W - DOWEN PA","100"
"4278","SIERRA CIRCULAR DE PIE P /MADERA 254 MM - DOWEN PA","100"
"4279","SPOT 1 LUZ (RESORTE DORADO)","31"
"4280","SPOT EMBUTIR BLANCO-NEGRO P/ LAMP. COMUN - ELECTRO","36"
"4281","TACO SPOT 1 L TULIP. BISELADA  G9","27"
"4282","TALADRO PERCUTOR 10 MM REVERSIBLE 600 W - DOWEN PA","100"
"4283","TAPA BARI BISEL PERLADA VERDE AMAZONIA - CIOCCA PL","23"
"4284","TAPA Y DISTANCIADOR BAUHAUS - VIDRIO CELESTE - CAM","15"
"4285","TORTUGA R.CABRERA-BOMBE REJA DBLE","86"
"4286","TORTUGA MINI ALUMINIO CUADRADA LISA","1"
"4287","VOYAGER "" J "" REFLECTOR DIFUSO P / CUARZO - NOVALU","16"
"4288","AEROSOL KRYLON USO GENERAL - 170 GR - BRILLANTE BL","89"
"4289","AEROSOL KRYLON USO GENERAL - 284 GR - BRILLANTE BL","89"
"4290","APLIQUE BIDIRECCIONAL PRISMA VERTICAL 2XGU10 TEXTU","1"
"4291","APLIQUE MEDIA LUNA 3 LUCES PINTADO C/ TULIPA SPOT","36"
"4292","APPLE COLGANTE OPAL BRILLANTE PLATIL / CROMO Ø 350","27"
"4293","ARAÑA "" ROCIO "" DE 3 LUCES P/ TECHO BLA/NEG - FERR","41"
"4294","ASPIRADORA POLVO SILENCIADA 20L - 1200 W - DOWEN P","100"
"4295","BALASTO MECANICO P/ TUBO - ITALAVIA","178"
"4296","BARI 45 TAPA-BASTIDOR - 1 TOMA 20 AMPER - CIOCCA P","24"
"4297","CAMPANA POLICARBONATO CAPUCHON NEGRO E40 BC 105W 4","1"
"4298","CAPACITOR POTENCIA TRIFASICO 10KVAR 415V 50HZ 184,","40"
"4299","CAPACITOR POTENCIA TRIFASICO 12KVAR 415V 50HZ 221,","40"
"4300","CAPACITOR POTENCIA TRIFASICO 15KVAR 415V 50HZ 277,","40"
"4301","CAPACITOR POTENCIA TRIFASICO 2,5KVAR 415V 50HZ 46,","40"
"4302","CAPACITOR POTENCIA TRIFASICO 20KVAR 415V 50HZ 369,","40"
"4303","SOPORTE PLASTICO DOS PUNTOS P/CAPSULADO","210"
"4304","COLGANTE 2 LUCES C/ SUBE Y BAJA DORADO MATE - FERR","41"
"4305","COLGANTE BOMBe SAT. TRANSP DECORADO 370 Ø E27 ALUM","1"
"4306","COLUMNA RANURADA 4"" FUNDICION CON FAROL FUNDIC. GR","22"
"4307","CONECTOR HEMBRA 3.5MM ESTEREO PLASTICO","52"
"4308","DISYUNTOR SIEMENS HIDRO 10 MA BIPOLAR","102"
"4309","DISYUNTOR SIEMENS DIFERENCIAL BIPOLAR","102"
